Step,AgentID,Speed,VehicleType,Position
81,17,25.2,Truck,"(236160072, 236160006)"
81,18,3.6,Motorcycle,3376781934
81,19,3.6,Motorcycle,"(273461469, 236160072)"
82,4,25.2,Bus,"(236160006, 236160072)"
82,7,7.2,Motorcycle,"(236160006, 236160072)"
82,8,3.6,Truck,281474610
82,9,3.6,Truck,"(236160072, 267538595)"
82,12,10.8,Bus,236306981
82,13,14.4,Truck,"(236160006, 236306981)"
82,14,21.6,Car,"(236160006, 236160072)"
82,15,18.0,Truck,"(236160072, 236160006)"
82,16,18.0,Car,"(281474610, 281474691)"
82,17,25.2,Truck,"(236160072, 236160006)"
82,18,0.0,Motorcycle,"(3376781934, 281474691)"
82,19,7.2,Motorcycle,"(273461469, 236160072)"
83,4,25.2,Bus,"(236160006, 236160072)"
83,7,10.8,Motorcycle,"(236160006, 236160072)"
83,8,0.0,Truck,"(281474610, 281474691)"
83,12,7.2,Bus,"(236306981, 236160006)"
83,13,10.8,Truck,236306981
83,14,18.0,Car,"(236160006, 236160072)"
83,15,21.6,Truck,"(236160072, 236160006)"
83,16,14.4,Car,"(281474610, 281474691)"
83,17,25.2,Truck,"(236160072, 236160006)"
83,18,3.6,Motorcycle,"(3376781934, 281474691)"
83,19,10.8,Motorcycle,236160072
84,4,25.2,Bus,"(236160006, 236160072)"
84,7,14.4,Motorcycle,"(236160006, 236160072)"
84,8,3.6,Truck,"(281474610, 281474691)"
84,12,10.8,Bus,"(236306981, 236160006)"
84,13,7.2,Truck,"(236306981, 281474610)"
84,14,14.4,Car,"(236160006, 236160072)"
84,15,18.0,Truck,"(236160072, 236160006)"
84,16,10.8,Car,"(281474610, 281474691)"
84,17,25.2,Truck,"(236160072, 236160006)"
84,18,7.2,Motorcycle,"(3376781934, 281474691)"
84,19,7.2,Motorcycle,"(236160072, 236160006)"
85,4,25.2,Bus,"(236160006, 236160072)"
85,7,18.0,Motorcycle,"(236160006, 236160072)"
85,8,7.2,Truck,"(281474610, 281474691)"
85,12,14.4,Bus,"(236306981, 236160006)"
85,13,10.8,Truck,"(236306981, 281474610)"
85,14,10.8,Car,"(236160006, 236160072)"
85,15,21.6,Truck,"(236160072, 236160006)"
85,16,7.2,Car,"(281474610, 281474691)"
85,17,25.2,Truck,"(236160072, 236160006)"
85,18,10.8,Motorcycle,"(3376781934, 281474691)"
85,19,10.8,Motorcycle,"(236160072, 236160006)"
85,20,0.0,Bus,"(281474691, 281474610)"
86,4,25.2,Bus,"(236160006, 236160072)"
86,7,21.6,Motorcycle,"(236160006, 236160072)"
86,8,10.8,Truck,"(281474610, 281474691)"
86,12,18.0,Bus,"(236306981, 236160006)"
86,13,14.4,Truck,"(236306981, 281474610)"
86,14,7.2,Car,"(236160006, 236160072)"
86,15,25.2,Truck,"(236160072, 236160006)"
86,16,3.6,Car,"(281474610, 281474691)"
86,17,25.2,Truck,"(236160072, 236160006)"
86,18,14.4,Motorcycle,"(3376781934, 281474691)"
86,19,14.4,Motorcycle,"(236160072, 236160006)"
86,20,3.6,Bus,"(281474691, 281474610)"
87,4,21.6,Bus,"(236160006, 236160072)"
87,7,25.2,Motorcycle,"(236160006, 236160072)"
87,8,14.4,Truck,"(281474610, 281474691)"
87,12,14.4,Bus,"(236306981, 236160006)"
87,13,18.0,Truck,"(236306981, 281474610)"
87,14,3.6,Car,"(236160006, 236160072)"
87,15,21.6,Truck,"(236160072, 236160006)"
87,16,0.0,Car,"(281474610, 281474691)"
87,17,25.2,Truck,"(236160072, 236160006)"
87,18,10.8,Motorcycle,"(3376781934, 281474691)"
87,19,18.0,Motorcycle,"(236160072, 236160006)"
87,20,7.2,Bus,"(281474691, 281474610)"
88,4,18.0,Bus,"(236160006, 236160072)"
88,7,25.2,Motorcycle,"(236160006, 236160072)"
88,8,18.0,Truck,"(281474610, 281474691)"
88,12,18.0,Bus,"(236306981, 236160006)"
88,13,14.4,Truck,"(236306981, 281474610)"
88,14,7.2,Car,236160072
88,15,25.2,Truck,"(236160072, 236160006)"
88,16,3.6,Car,"(281474610, 281474691)"
88,17,25.2,Truck,"(236160072, 236160006)"
88,18,7.2,Motorcycle,"(3376781934, 281474691)"
88,19,21.6,Motorcycle,"(236160072, 236160006)"
88,20,10.8,Bus,"(281474691, 281474610)"
89,4,21.6,Bus,"(236160006, 236160072)"
89,7,25.2,Motorcycle,"(236160006, 236160072)"
89,8,21.6,Truck,"(281474610, 281474691)"
89,12,14.4,Bus,236160006
89,13,10.8,Truck,"(236306981, 281474610)"
89,14,3.6,Car,"(236160072, 273461469)"
89,15,21.6,Truck,"(236160072, 236160006)"
89,16,0.0,Car,"(281474610, 281474691)"
89,17,25.2,Truck,"(236160072, 236160006)"
89,18,3.6,Motorcycle,"(3376781934, 281474691)"
89,19,25.2,Motorcycle,"(236160072, 236160006)"
89,20,14.4,Bus,"(281474691, 281474610)"
90,4,18.0,Bus,"(236160006, 236160072)"
90,7,25.2,Motorcycle,"(236160006, 236160072)"
90,8,25.2,Truck,"(281474610, 281474691)"
90,12,10.8,Bus,"(236160006, 236160072)"
90,13,7.2,Truck,"(236306981, 281474610)"
90,14,7.2,Car,"(236160072, 273461469)"
90,15,25.2,Truck,"(236160072, 236160006)"
90,16,0.0,Car,"(281474610, 281474691)"
90,17,21.6,Truck,"(236160072, 236160006)"
90,18,0.0,Motorcycle,"(3376781934, 281474691)"
90,19,25.2,Motorcycle,"(236160072, 236160006)"
90,20,18.0,Bus,"(281474691, 281474610)"
90,21,0.0,Car,"(495649054, 495649052)"
91,4,14.4,Bus,236160072
91,7,25.2,Motorcycle,"(236160006, 236160072)"
91,8,21.6,Truck,"(281474610, 281474691)"
91,12,14.4,Bus,"(236160006, 236160072)"
91,13,3.6,Truck,"(236306981, 281474610)"
91,14,10.8,Car,273461469
91,15,21.6,Truck,"(236160072, 236160006)"
91,16,3.6,Car,281474691
91,17,18.0,Truck,"(236160072, 236160006)"
91,19,25.2,Motorcycle,"(236160072, 236160006)"
91,20,21.6,Bus,"(281474691, 281474610)"
91,21,3.6,Car,"(495649054, 495649052)"
92,4,10.8,Bus,"(236160072, 273461469)"
92,7,25.2,Motorcycle,"(236160006, 236160072)"
92,8,18.0,Truck,"(281474610, 281474691)"
92,12,18.0,Bus,"(236160006, 236160072)"
92,13,0.0,Truck,"(236306981, 281474610)"
92,14,7.2,Car,"(273461469, 273461466)"
92,15,18.0,Truck,"(236160072, 236160006)"
92,16,0.0,Car,"(281474691, 3044475380)"
92,17,14.4,Truck,"(236160072, 236160006)"
92,19,25.2,Motorcycle,"(236160072, 236160006)"
92,20,25.2,Bus,"(281474691, 281474610)"
92,21,7.2,Car,"(495649054, 495649052)"
93,4,7.2,Bus,273461469
93,7,25.2,Motorcycle,"(236160006, 236160072)"
93,8,14.4,Truck,"(281474610, 281474691)"
93,12,21.6,Bus,"(236160006, 236160072)"
93,13,0.0,Truck,"(236306981, 281474610)"
93,14,10.8,Car,"(273461469, 273461466)"
93,15,21.6,Truck,"(236160072, 236160006)"
93,16,3.6,Car,"(281474691, 3044475380)"
93,17,10.8,Truck,"(236160072, 236160006)"
93,19,25.2,Motorcycle,"(236160072, 236160006)"
93,20,21.6,Bus,"(281474691, 281474610)"
93,21,10.8,Car,"(495649054, 495649052)"
94,4,3.6,Bus,"(273461469, 273461466)"
94,7,25.2,Motorcycle,"(236160006, 236160072)"
94,8,10.8,Truck,"(281474610, 281474691)"
94,12,25.2,Bus,"(236160006, 236160072)"
94,13,0.0,Truck,"(236306981, 281474610)"
94,14,14.4,Car,"(273461469, 273461466)"
94,15,18.0,Truck,"(236160072, 236160006)"
94,16,7.2,Car,"(281474691, 3044475380)"
94,17,14.4,Truck,"(236160072, 236160006)"
94,19,25.2,Motorcycle,"(236160072, 236160006)"
94,20,18.0,Bus,"(281474691, 281474610)"
94,21,14.4,Car,"(495649054, 495649052)"
94,22,0.0,Car,"(281474691, 281474610)"
95,4,7.2,Bus,"(273461469, 273461466)"
95,7,25.2,Motorcycle,"(236160006, 236160072)"
95,8,7.2,Truck,"(281474610, 281474691)"
95,12,25.2,Bus,"(236160006, 236160072)"
95,13,0.0,Truck,"(236306981, 281474610)"
95,14,18.0,Car,"(273461469, 273461466)"
95,15,21.6,Truck,"(236160072, 236160006)"
95,16,10.8,Car,"(281474691, 3044475380)"
95,19,25.2,Motorcycle,"(236160072, 236160006)"
95,20,14.4,Bus,"(281474691, 281474610)"
95,21,18.0,Car,"(495649054, 495649052)"
95,22,3.6,Car,"(281474691, 281474610)"
96,4,10.8,Bus,"(273461469, 273461466)"
96,7,25.2,Motorcycle,"(236160006, 236160072)"
96,8,3.6,Truck,"(281474610, 281474691)"
96,12,25.2,Bus,"(236160006, 236160072)"
96,13,3.6,Truck,281474610
96,14,21.6,Car,"(273461469, 273461466)"
96,15,18.0,Truck,"(236160072, 236160006)"
96,16,14.4,Car,"(281474691, 3044475380)"
96,19,25.2,Motorcycle,"(236160072, 236160006)"
96,20,10.8,Bus,"(281474691, 281474610)"
96,21,21.6,Car,"(495649054, 495649052)"
96,22,7.2,Car,"(281474691, 281474610)"
97,4,14.4,Bus,"(273461469, 273461466)"
97,7,25.2,Motorcycle,"(236160006, 236160072)"
97,8,0.0,Truck,"(281474610, 281474691)"
97,12,25.2,Bus,"(236160006, 236160072)"
97,13,0.0,Truck,"(281474610, 281474691)"
97,14,25.2,Car,"(273461469, 273461466)"
97,15,14.4,Truck,"(236160072, 236160006)"
97,16,18.0,Car,"(281474691, 3044475380)"
97,19,25.2,Motorcycle,"(236160072, 236160006)"
97,20,7.2,Bus,"(281474691, 281474610)"
97,21,25.2,Car,"(495649054, 495649052)"
97,22,10.8,Car,"(281474691, 281474610)"
98,4,18.0,Bus,"(273461469, 273461466)"
98,7,25.2,Motorcycle,"(236160006, 236160072)"
98,8,3.6,Truck,281474691
98,12,25.2,Bus,"(236160006, 236160072)"
98,13,3.6,Truck,"(281474610, 281474691)"
98,14,25.2,Car,"(273461469, 273461466)"
98,15,10.8,Truck,"(236160072, 236160006)"
98,16,21.6,Car,"(281474691, 3044475380)"
98,19,25.2,Motorcycle,"(236160072, 236160006)"
98,20,3.6,Bus,"(281474691, 281474610)"
98,21,25.2,Car,"(495649054, 495649052)"
98,22,14.4,Car,"(281474691, 281474610)"
98,23,0.0,Motorcycle,"(236306981, 236160006)"
99,4,21.6,Bus,"(273461469, 273461466)"
99,7,21.6,Motorcycle,"(236160006, 236160072)"
99,8,0.0,Truck,"(281474691, 3376781934)"
99,12,25.2,Bus,"(236160006, 236160072)"
99,13,7.2,Truck,"(281474610, 281474691)"
99,14,25.2,Car,"(273461469, 273461466)"
99,15,14.4,Truck,236160006
99,16,25.2,Car,"(281474691, 3044475380)"
99,19,25.2,Motorcycle,"(236160072, 236160006)"
99,20,0.0,Bus,"(281474691, 281474610)"
99,21,21.6,Car,"(495649054, 495649052)"
99,22,18.0,Car,"(281474691, 281474610)"
99,23,3.6,Motorcycle,"(236306981, 236160006)"
100,4,18.0,Bus,"(273461469, 273461466)"
100,7,18.0,Motorcycle,"(236160006, 236160072)"
100,8,3.6,Truck,"(281474691, 3376781934)"
100,12,25.2,Bus,"(236160006, 236160072)"
100,13,10.8,Truck,"(281474610, 281474691)"
100,14,25.2,Car,"(273461469, 273461466)"
100,15,10.8,Truck,"(236160006, 236306981)"
100,16,25.2,Car,"(281474691, 3044475380)"
100,19,25.2,Motorcycle,"(236160072, 236160006)"
100,20,3.6,Bus,"(281474691, 281474610)"
100,21,18.0,Car,"(495649054, 495649052)"
100,22,21.6,Car,"(281474691, 281474610)"
100,23,7.2,Motorcycle,"(236306981, 236160006)"
101,4,21.6,Bus,"(273461469, 273461466)"
101,7,14.4,Motorcycle,"(236160006, 236160072)"
101,8,7.2,Truck,"(281474691, 3376781934)"
101,12,25.2,Bus,"(236160006, 236160072)"
101,13,14.4,Truck,"(281474610, 281474691)"
101,14,25.2,Car,"(273461469, 273461466)"
101,15,14.4,Truck,"(236160006, 236306981)"
101,16,25.2,Car,"(281474691, 3044475380)"
101,19,21.6,Motorcycle,"(236160072, 236160006)"
101,20,0.0,Bus,"(281474691, 281474610)"
101,21,14.4,Car,"(495649054, 495649052)"
101,22,25.2,Car,"(281474691, 281474610)"
101,23,10.8,Motorcycle,"(236306981, 236160006)"
102,4,25.2,Bus,"(273461469, 273461466)"
102,7,18.0,Motorcycle,"(236160006, 236160072)"
102,8,10.8,Truck,"(281474691, 3376781934)"
102,12,25.2,Bus,"(236160006, 236160072)"
102,13,18.0,Truck,"(281474610, 281474691)"
102,14,25.2,Car,"(273461469, 273461466)"
102,15,18.0,Truck,"(236160006, 236306981)"
102,16,25.2,Car,"(281474691, 3044475380)"
102,19,18.0,Motorcycle,"(236160072, 236160006)"
102,20,0.0,Bus,"(281474691, 281474610)"
102,21,10.8,Car,"(495649054, 495649052)"
102,22,21.6,Car,"(281474691, 281474610)"
102,23,14.4,Motorcycle,"(236306981, 236160006)"
102,24,0.0,Bus,"(264345061, 236160006)"
103,4,21.6,Bus,"(273461469, 273461466)"
103,7,14.4,Motorcycle,236160072
103,8,7.2,Truck,"(281474691, 3376781934)"
103,12,25.2,Bus,"(236160006, 236160072)"
103,13,21.6,Truck,"(281474610, 281474691)"
103,14,25.2,Car,"(273461469, 273461466)"
103,15,21.6,Truck,"(236160006, 236306981)"
103,16,21.6,Car,"(281474691, 3044475380)"
103,19,21.6,Motorcycle,"(236160072, 236160006)"
103,20,0.0,Bus,"(281474691, 281474610)"
103,21,7.2,Car,"(495649054, 495649052)"
103,22,18.0,Car,"(281474691, 281474610)"
103,23,18.0,Motorcycle,"(236306981, 236160006)"
103,24,3.6,Bus,"(264345061, 236160006)"
104,4,25.2,Bus,"(273461469, 273461466)"
104,7,10.8,Motorcycle,"(236160072, 273461469)"
104,8,3.6,Truck,"(281474691, 3376781934)"
104,12,25.2,Bus,"(236160006, 236160072)"
104,13,25.2,Truck,"(281474610, 281474691)"
104,14,25.2,Car,"(273461469, 273461466)"
104,15,18.0,Truck,"(236160006, 236306981)"
104,16,18.0,Car,"(281474691, 3044475380)"
104,19,18.0,Motorcycle,"(236160072, 236160006)"
104,20,0.0,Bus,"(281474691, 281474610)"
104,21,10.8,Car,495649052
104,22,14.4,Car,"(281474691, 281474610)"
104,23,21.6,Motorcycle,"(236306981, 236160006)"
104,24,7.2,Bus,236160006
105,4,21.6,Bus,"(273461469, 273461466)"
105,7,14.4,Motorcycle,273461469
105,12,25.2,Bus,"(236160006, 236160072)"
105,13,21.6,Truck,"(281474610, 281474691)"
105,14,21.6,Car,"(273461469, 273461466)"
105,15,14.4,Truck,236306981
105,16,14.4,Car,"(281474691, 3044475380)"
105,19,14.4,Motorcycle,236160006
105,20,0.0,Bus,"(281474691, 281474610)"
105,21,7.2,Car,"(495649052, 495649040)"
105,22,10.8,Car,"(281474691, 281474610)"
105,23,18.0,Motorcycle,"(236306981, 236160006)"
105,24,3.6,Bus,"(236160006, 236306981)"
106,4,18.0,Bus,"(273461469, 273461466)"
106,7,10.8,Motorcycle,"(273461469, 273461466)"
106,12,21.6,Bus,"(236160006, 236160072)"
106,13,18.0,Truck,"(281474610, 281474691)"
106,14,18.0,Car,"(273461469, 273461466)"
106,15,10.8,Truck,"(236306981, 281474610)"
106,16,10.8,Car,"(281474691, 3044475380)"
106,19,10.8,Motorcycle,"(236160006, 236306981)"
106,20,3.6,Bus,281474610
106,21,10.8,Car,"(495649052, 495649040)"
106,22,7.2,Car,"(281474691, 281474610)"
106,23,14.4,Motorcycle,236160006
106,24,7.2,Bus,"(236160006, 236306981)"
107,4,21.6,Bus,"(273461469, 273461466)"
107,7,14.4,Motorcycle,"(273461469, 273461466)"
107,12,18.0,Bus,"(236160006, 236160072)"
107,13,14.4,Truck,"(281474610, 281474691)"
107,14,14.4,Car,"(273461469, 273461466)"
107,15,14.4,Truck,"(236306981, 281474610)"
107,16,7.2,Car,"(281474691, 3044475380)"
107,19,14.4,Motorcycle,"(236160006, 236306981)"
107,20,0.0,Bus,"(281474610, 236306981)"
107,21,14.4,Car,"(495649052, 495649040)"
107,22,10.8,Car,"(281474691, 281474610)"
107,23,10.8,Motorcycle,"(236160006, 236160072)"
107,24,10.8,Bus,"(236160006, 236306981)"
108,4,18.0,Bus,"(273461469, 273461466)"
108,7,18.0,Motorcycle,"(273461469, 273461466)"
108,12,14.4,Bus,"(236160006, 236160072)"
108,13,10.8,Truck,"(281474610, 281474691)"
108,14,10.8,Car,"(273461469, 273461466)"
108,15,18.0,Truck,"(236306981, 281474610)"
108,16,3.6,Car,"(281474691, 3044475380)"
108,19,18.0,Motorcycle,"(236160006, 236306981)"
108,20,3.6,Bus,"(281474610, 236306981)"
108,21,18.0,Car,"(495649052, 495649040)"
108,22,7.2,Car,"(281474691, 281474610)"
108,23,14.4,Motorcycle,"(236160006, 236160072)"
108,24,14.4,Bus,"(236160006, 236306981)"
109,4,14.4,Bus,"(273461469, 273461466)"
109,7,21.6,Motorcycle,"(273461469, 273461466)"
109,12,18.0,Bus,"(236160006, 236160072)"
109,13,7.2,Truck,"(281474610, 281474691)"
109,14,7.2,Car,"(273461469, 273461466)"
109,15,14.4,Truck,"(236306981, 281474610)"
109,19,21.6,Motorcycle,"(236160006, 236306981)"
109,20,7.2,Bus,"(281474610, 236306981)"
109,21,21.6,Car,"(495649052, 495649040)"
109,22,3.6,Car,"(281474691, 281474610)"
109,23,18.0,Motorcycle,"(236160006, 236160072)"
109,24,18.0,Bus,"(236160006, 236306981)"
110,4,10.8,Bus,"(273461469, 273461466)"
110,7,25.2,Motorcycle,"(273461469, 273461466)"
110,12,14.4,Bus,236160072
110,13,3.6,Truck,"(281474610, 281474691)"
110,14,3.6,Car,"(273461469, 273461466)"
110,15,10.8,Truck,"(236306981, 281474610)"
110,19,18.0,Motorcycle,"(236160006, 236306981)"
110,20,10.8,Bus,"(281474610, 236306981)"
110,21,18.0,Car,"(495649052, 495649040)"
110,22,0.0,Car,"(281474691, 281474610)"
110,23,21.6,Motorcycle,"(236160006, 236160072)"
110,24,14.4,Bus,"(236160006, 236306981)"
111,4,14.4,Bus,"(273461469, 273461466)"
111,7,25.2,Motorcycle,"(273461469, 273461466)"
111,12,10.8,Bus,"(236160072, 273461469)"
111,13,0.0,Truck,"(281474610, 281474691)"
111,15,7.2,Truck,"(236306981, 281474610)"
111,19,14.4,Motorcycle,"(236160006, 236306981)"
111,20,14.4,Bus,"(281474610, 236306981)"
111,21,14.4,Car,"(495649052, 495649040)"
111,22,0.0,Car,"(281474691, 281474610)"
111,23,25.2,Motorcycle,"(236160006, 236160072)"
111,24,10.8,Bus,"(236160006, 236306981)"
111,25,0.0,Car,"(3376781933, 3376781934)"
112,4,10.8,Bus,"(273461469, 273461466)"
112,7,25.2,Motorcycle,"(273461469, 273461466)"
112,12,7.2,Bus,273461469
112,13,0.0,Truck,"(281474610, 281474691)"
112,15,10.8,Truck,281474610
112,19,10.8,Motorcycle,"(236160006, 236306981)"
112,20,18.0,Bus,"(281474610, 236306981)"
112,21,10.8,Car,"(495649052, 495649040)"
112,22,0.0,Car,"(281474691, 281474610)"
112,23,25.2,Motorcycle,"(236160006, 236160072)"
112,24,7.2,Bus,"(236160006, 236306981)"
112,25,3.6,Car,"(3376781933, 3376781934)"
113,7,25.2,Motorcycle,"(273461469, 273461466)"
113,12,3.6,Bus,"(273461469, 273461466)"
113,13,3.6,Truck,281474691
113,15,7.2,Truck,"(281474610, 281474691)"
113,19,7.2,Motorcycle,"(236160006, 236306981)"
113,20,14.4,Bus,"(281474610, 236306981)"
113,21,7.2,Car,495649040
113,22,3.6,Car,281474610
113,23,25.2,Motorcycle,"(236160006, 236160072)"
113,24,10.8,Bus,236306981
113,25,0.0,Car,"(3376781933, 3376781934)"
114,7,25.2,Motorcycle,"(273461469, 273461466)"
114,12,7.2,Bus,"(273461469, 273461466)"
114,13,0.0,Truck,"(281474691, 3044475380)"
114,15,10.8,Truck,"(281474610, 281474691)"
114,19,3.6,Motorcycle,"(236160006, 236306981)"
114,20,10.8,Bus,236306981
114,21,3.6,Car,"(495649040, 273461469)"
114,22,0.0,Car,"(281474610, 236306981)"
114,23,25.2,Motorcycle,"(236160006, 236160072)"
114,24,7.2,Bus,"(236306981, 281474610)"
114,25,0.0,Car,"(3376781933, 3376781934)"
115,7,25.2,Motorcycle,"(273461469, 273461466)"
115,12,10.8,Bus,"(273461469, 273461466)"
115,13,3.6,Truck,"(281474691, 3044475380)"
115,15,14.4,Truck,"(281474610, 281474691)"
115,20,7.2,Bus,"(236306981, 236160006)"
115,21,7.2,Car,"(495649040, 273461469)"
115,22,3.6,Car,"(281474610, 236306981)"
115,23,25.2,Motorcycle,"(236160006, 236160072)"
115,24,10.8,Bus,"(236306981, 281474610)"
115,25,3.6,Car,3376781934
116,7,25.2,Motorcycle,"(273461469, 273461466)"
116,12,14.4,Bus,"(273461469, 273461466)"
116,13,7.2,Truck,"(281474691, 3044475380)"
116,15,18.0,Truck,"(281474610, 281474691)"
116,20,10.8,Bus,"(236306981, 236160006)"
116,21,10.8,Car,"(495649040, 273461469)"
116,22,7.2,Car,"(281474610, 236306981)"
116,23,25.2,Motorcycle,"(236160006, 236160072)"
116,24,14.4,Bus,"(236306981, 281474610)"
116,25,0.0,Car,"(3376781934, 281474691)"
116,26,0.0,Motorcycle,"(264345061, 236160006)"
117,7,25.2,Motorcycle,"(273461469, 273461466)"
117,12,18.0,Bus,"(273461469, 273461466)"
117,13,10.8,Truck,"(281474691, 3044475380)"
117,15,21.6,Truck,"(281474610, 281474691)"
117,20,14.4,Bus,"(236306981, 236160006)"
117,21,14.4,Car,"(495649040, 273461469)"
117,22,10.8,Car,"(281474610, 236306981)"
117,23,25.2,Motorcycle,"(236160006, 236160072)"
117,24,18.0,Bus,"(236306981, 281474610)"
117,25,3.6,Car,"(3376781934, 281474691)"
117,26,3.6,Motorcycle,"(264345061, 236160006)"
118,7,21.6,Motorcycle,"(273461469, 273461466)"
118,12,21.6,Bus,"(273461469, 273461466)"
118,13,14.4,Truck,"(281474691, 3044475380)"
118,15,25.2,Truck,"(281474610, 281474691)"
118,20,18.0,Bus,"(236306981, 236160006)"
118,21,18.0,Car,"(495649040, 273461469)"
118,22,14.4,Car,"(281474610, 236306981)"
118,23,25.2,Motorcycle,"(236160006, 236160072)"
118,24,14.4,Bus,"(236306981, 281474610)"
118,25,7.2,Car,"(3376781934, 281474691)"
118,26,7.2,Motorcycle,"(264345061, 236160006)"
119,7,25.2,Motorcycle,"(273461469, 273461466)"
119,12,25.2,Bus,"(273461469, 273461466)"
119,13,18.0,Truck,"(281474691, 3044475380)"
119,15,21.6,Truck,"(281474610, 281474691)"
119,20,21.6,Bus,"(236306981, 236160006)"
119,21,21.6,Car,"(495649040, 273461469)"
119,22,18.0,Car,"(281474610, 236306981)"
119,23,25.2,Motorcycle,"(236160006, 236160072)"
119,24,10.8,Bus,"(236306981, 281474610)"
119,25,10.8,Car,"(3376781934, 281474691)"
119,26,10.8,Motorcycle,"(264345061, 236160006)"
119,27,0.0,Motorcycle,"(236306981, 236160006)"
120,7,21.6,Motorcycle,"(273461469, 273461466)"
120,12,25.2,Bus,"(273461469, 273461466)"
120,13,21.6,Truck,"(281474691, 3044475380)"
120,15,18.0,Truck,"(281474610, 281474691)"
120,20,18.0,Bus,"(236306981, 236160006)"
120,21,25.2,Car,"(495649040, 273461469)"
120,22,14.4,Car,"(281474610, 236306981)"
120,23,25.2,Motorcycle,"(236160006, 236160072)"
120,24,7.2,Bus,"(236306981, 281474610)"
120,25,14.4,Car,"(3376781934, 281474691)"
120,26,7.2,Motorcycle,236160006
120,27,3.6,Motorcycle,"(236306981, 236160006)"
121,12,25.2,Bus,"(273461469, 273461466)"
121,13,25.2,Truck,"(281474691, 3044475380)"
121,15,14.4,Truck,"(281474610, 281474691)"
121,20,14.4,Bus,236160006
121,21,25.2,Car,"(495649040, 273461469)"
121,22,10.8,Car,"(281474610, 236306981)"
121,23,25.2,Motorcycle,"(236160006, 236160072)"
121,24,3.6,Bus,"(236306981, 281474610)"
121,25,10.8,Car,"(3376781934, 281474691)"
121,26,3.6,Motorcycle,"(236160006, 236306981)"
121,27,7.2,Motorcycle,"(236306981, 236160006)"
122,12,25.2,Bus,"(273461469, 273461466)"
122,13,25.2,Truck,"(281474691, 3044475380)"
122,15,10.8,Truck,"(281474610, 281474691)"
122,20,10.8,Bus,"(236160006, 236160072)"
122,21,25.2,Car,"(495649040, 273461469)"
122,22,7.2,Car,"(281474610, 236306981)"
122,23,25.2,Motorcycle,"(236160006, 236160072)"
122,24,0.0,Bus,"(236306981, 281474610)"
122,25,7.2,Car,281474691
122,26,7.2,Motorcycle,"(236160006, 236306981)"
122,27,10.8,Motorcycle,"(236306981, 236160006)"
123,12,25.2,Bus,"(273461469, 273461466)"
123,13,25.2,Truck,"(281474691, 3044475380)"
123,15,7.2,Truck,"(281474610, 281474691)"
123,20,14.4,Bus,"(236160006, 236160072)"
123,21,21.6,Car,"(495649040, 273461469)"
123,22,3.6,Car,"(281474610, 236306981)"
123,23,25.2,Motorcycle,"(236160006, 236160072)"
123,24,3.6,Bus,"(236306981, 281474610)"
123,25,3.6,Car,"(281474691, 281474610)"
123,26,10.8,Motorcycle,"(236160006, 236306981)"
123,27,14.4,Motorcycle,"(236306981, 236160006)"
124,12,25.2,Bus,"(273461469, 273461466)"
124,13,21.6,Truck,"(281474691, 3044475380)"
124,15,10.8,Truck,281474691
124,20,18.0,Bus,"(236160006, 236160072)"
124,21,18.0,Car,"(495649040, 273461469)"
124,22,7.2,Car,236306981
124,23,21.6,Motorcycle,"(236160006, 236160072)"
124,24,0.0,Bus,"(236306981, 281474610)"
124,25,7.2,Car,"(281474691, 281474610)"
124,26,14.4,Motorcycle,"(236160006, 236306981)"
124,27,18.0,Motorcycle,"(236306981, 236160006)"
125,12,25.2,Bus,"(273461469, 273461466)"
125,13,18.0,Truck,"(281474691, 3044475380)"
125,15,7.2,Truck,"(281474691, 3044475380)"
125,20,21.6,Bus,"(236160006, 236160072)"
125,21,14.4,Car,"(495649040, 273461469)"
125,22,3.6,Car,"(236306981, 236160006)"
125,23,18.0,Motorcycle,"(236160006, 236160072)"
125,24,0.0,Bus,"(236306981, 281474610)"
125,25,10.8,Car,"(281474691, 281474610)"
125,26,18.0,Motorcycle,"(236160006, 236306981)"
125,27,21.6,Motorcycle,"(236306981, 236160006)"
126,12,21.6,Bus,"(273461469, 273461466)"
126,13,14.4,Truck,"(281474691, 3044475380)"
126,15,10.8,Truck,"(281474691, 3044475380)"
126,20,25.2,Bus,"(236160006, 236160072)"
126,21,10.8,Car,"(495649040, 273461469)"
126,22,7.2,Car,"(236306981, 236160006)"
126,23,14.4,Motorcycle,"(236160006, 236160072)"
126,24,0.0,Bus,"(236306981, 281474610)"
